"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateClosed","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.accountType"
"50995000428","{""$date"":""2020-07-28T06:25:48.874Z""}","20082018","14112019","06"
"50995000428","{""$date"":""2020-07-28T06:25:48.874Z""}","11082015","03092018","13"
"50995000428","{""$date"":""2020-07-28T06:25:48.874Z""}","25072015","15092015","13"
"50995000428","{""$date"":""2020-07-28T06:25:48.874Z""}",,,
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","26032018",,"05"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","28042020",,"07"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","10072019",,"05"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","12042019","28042020","07"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","15032019","29042019","05"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","06032019",,"07"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","02112018","16072019","02"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","11122017","11122018","07"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","03092016","11122017","07"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","23032016","16082016","53"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","27032015","23032016","53"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}","12032015",,"02"
"55360002713","{""$date"":""2020-07-28T06:25:47.589Z""}",,,
"3029CD0273177","{""$date"":""2020-07-28T06:25:46.823Z""}",,,
"31351000492","{""$date"":""2020-07-28T06:25:44.681Z""}",,,
"47739000563","{""$date"":""2020-07-28T06:25:42.077Z""}",,,
"47739000563","{""$date"":""2020-07-28T06:25:42.077Z""}",,,
"61665000771","{""$date"":""2020-07-28T06:25:41.937Z""}",,,
"52481000103","{""$date"":""2020-07-28T06:25:41.345Z""}",,,
"31877000659","{""$date"":""2020-07-28T06:25:41.245Z""}",,,
"3004CD0129002","{""$date"":""2020-07-28T06:25:40.224Z""}",,,
"30907004566","{""$date"":""2020-07-28T06:25:39.910Z""}",,,
"30907004566","{""$date"":""2020-07-28T06:25:39.910Z""}",,,
"33040001267","{""$date"":""2020-07-28T06:25:37.400Z""}",,,
"33040001267","{""$date"":""2020-07-28T06:25:37.400Z""}",,,
"90223000007","{""$date"":""2020-07-28T06:25:35.841Z""}",,,
"540101420000611","{""$date"":""2020-07-28T06:25:33.752Z""}",,,
"540101420000611","{""$date"":""2020-07-28T06:25:33.752Z""}",,,
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","23072020",,"06"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","16062020",,"07"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","16062020",,"07"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","07062019","16062020","07"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","07062019","07092019","53"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","07062019","16062020","53"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","07072018","07062019","07"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","07072018","07062019","53"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}","21062018","07062019","53"
"64104000276","{""$date"":""2020-07-28T06:25:31.734Z""}",,,
"47532000240","{""$date"":""2020-07-28T06:25:31.081Z""}",,,
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","21102019",,"06"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","17072019",,"06"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","18012019","12082019","06"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","18012019","09112019","06"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","19062018","13112018","06"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","17102014","19122018","05"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}","24032012","15122014","13"
"30773004252","{""$date"":""2020-07-28T06:25:30.308Z""}",,,
"88349000039","{""$date"":""2020-07-28T06:25:29.569Z""}",,,
"3020CD0125017","{""$date"":""2020-07-28T06:25:26.819Z""}","03082018",,"13"
"27419000983","{""$date"":""2020-07-28T06:25:26.609Z""}",,,
"67030000881","{""$date"":""2020-07-28T06:25:25.938Z""}",,,
"33489000142","{""$date"":""2020-07-28T06:25:24.967Z""}",,,
"3029CD0273178","{""$date"":""2020-07-28T06:25:24.410Z""}","20032020",,"05"
"3029CD0273178","{""$date"":""2020-07-28T06:25:24.410Z""}","20072020",,"06"
"3029CD0273178","{""$date"":""2020-07-28T06:25:24.410Z""}","30112019",,"06"
"3029CD0273178","{""$date"":""2020-07-28T06:25:24.410Z""}","31102019",,"06"
"3029CD0273178","{""$date"":""2020-07-28T06:25:24.410Z""}","20052019",,"06"
"3004CD0129001","{""$date"":""2020-07-28T06:25:23.176Z""}","07112019",,"13"
"3004CD0129001","{""$date"":""2020-07-28T06:25:23.176Z""}","03072019",,"06"
"84247000154","{""$date"":""2020-07-28T06:25:22.629Z""}",,,
"771621420000117","{""$date"":""2020-07-28T06:25:21.808Z""}",,,
"771621420000117","{""$date"":""2020-07-28T06:25:21.808Z""}",,,
"43972000278","{""$date"":""2020-07-28T06:25:20.760Z""}",,,
"69913000626","{""$date"":""2020-07-28T06:25:19.795Z""}",,,
"542261420000018","{""$date"":""2020-07-28T06:25:18.128Z""}",,,
"542261420000018","{""$date"":""2020-07-28T06:25:18.128Z""}",,,
"55037000334","{""$date"":""2020-07-28T06:25:16.079Z""}",,,
"41590000119","{""$date"":""2020-07-28T06:25:15.892Z""}",,,
"66486000157","{""$date"":""2020-07-28T06:25:13.260Z""}",,,
"3004CD0128999","{""$date"":""2020-07-28T06:25:11.814Z""}","27062017","23032020","13"
"66021000290","{""$date"":""2020-07-28T06:25:05.437Z""}",,,
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","07092019",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","07032020",,"06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","03032020",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","25022020","26032020","05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","23022020",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","27012020",,"06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","13122019","08042020","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","19102019","11052020","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","08092019",,"06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","20082019",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","14082019",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","30062019","20082019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","26052019",,"05"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","21052019","22092019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","22022019","16102019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","31122018","25052019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","31122018","13052019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","24122018","21052019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","23122018","21052019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","24112018","08122019","06"
"3024CD0103168","{""$date"":""2020-07-28T06:25:03.608Z""}","30092018","25072019","06"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","29052019",,"05"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","10072017","27092017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","10072017","02112017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","14062017","02112017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","14062017","02112017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","14062017","02112017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18052017","27092017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18052017","27092017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18052017","27092017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","01032017","10072017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","28022017","08032019","13"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18022017","14062017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18022017","18052017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18022017","18052017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18022017","14062017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","18022017","10072017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","15022017","18052017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","15022017","14062017","07"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","08122015","23012017","06"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","30102015","04092017","13"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","22012015","10012016","06"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","11012015","28062017","13"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","12052007",,"10"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","01082018","17122018","05"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","01082018","11092018","05"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}","24022006","07052009","13"
"56777001232","{""$date"":""2020-07-28T06:24:59.918Z""}",,,
"86573000207","{""$date"":""2020-07-28T06:24:59.294Z""}",,,
"63917000341","{""$date"":""2020-07-28T06:24:58.677Z""}",,,
"35443001744","{""$date"":""2020-07-28T06:24:58.661Z""}",,,
"51205000572","{""$date"":""2020-07-28T06:24:57.649Z""}",,,
"69005000064","{""$date"":""2020-07-28T06:24:52.077Z""}",,,
"65777000969","{""$date"":""2020-07-28T06:24:50.886Z""}",,,
"3003CD0109358","{""$date"":""2020-07-28T06:24:46.545Z""}","14082019",,"06"
"86659000009","{""$date"":""2020-07-28T06:24:46.031Z""}",,,
"55997000286","{""$date"":""2020-07-28T06:24:44.917Z""}",,,
"66913000220","{""$date"":""2020-07-28T06:24:44.838Z""}",,,
"59381000487","{""$date"":""2020-07-28T06:24:44.373Z""}","05112018",,"40"
"59381000487","{""$date"":""2020-07-28T06:24:44.373Z""}",,,
"50010001135","{""$date"":""2020-07-28T06:24:40.515Z""}",,,
"3054CD0291416","{""$date"":""2020-07-28T06:24:40.198Z""}",,,
"81705000201","{""$date"":""2020-07-28T06:24:39.806Z""}",,,
"40126000261","{""$date"":""2020-07-28T06:24:37.526Z""}","30052012","31072015","13"
"40126000261","{""$date"":""2020-07-28T06:24:37.526Z""}","15032017","19032018","05"
"40126000261","{""$date"":""2020-07-28T06:24:37.526Z""}","21102016","22042017","06"
"40126000261","{""$date"":""2020-07-28T06:24:37.526Z""}","16052016","19112016","06"
"74220000036","{""$date"":""2020-07-28T06:24:36.053Z""}",,,
"61210000262","{""$date"":""2020-07-28T06:24:35.561Z""}",,,
"41556000087","{""$date"":""2020-07-28T06:24:30.931Z""}",,,
"3028CD0066004","{""$date"":""2020-07-28T06:24:30.618Z""}",,,
"65458000358","{""$date"":""2020-07-28T06:24:29.463Z""}",,,
"51683000660","{""$date"":""2020-07-28T06:24:26.913Z""}",,,
"590181420000472","{""$date"":""2020-07-28T06:24:21.956Z""}","19092019","16122019","05"
"590181420000472","{""$date"":""2020-07-28T06:24:21.956Z""}","20082019","19092019","05"
"590181420000472","{""$date"":""2020-07-28T06:24:21.956Z""}","18072019","16082019","05"
"590181420000472","{""$date"":""2020-07-28T06:24:21.956Z""}",,,
"38268001037","{""$date"":""2020-07-28T06:24:21.737Z""}",,,
"78927000625","{""$date"":""2020-07-28T06:24:20.277Z""}",,,
"3078CD0357235","{""$date"":""2020-07-28T06:24:20.199Z""}",,,
"57502000617","{""$date"":""2020-07-28T06:24:19.789Z""}",,,
"76184000068","{""$date"":""2020-07-28T06:24:19.206Z""}",,,
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","22072020",,"07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","02072020",,"07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","19062020",,"07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","02062020",,"07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","02062020",,"07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","30052020","19062020","07"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","30042020",,"05"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","08052019",,"06"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","04012019","13092019","06"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","08112018","07092019","53"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","27062018","04102018","53"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","11122017","07062018","53"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}","25052017","05122017","53"
"25150006776","{""$date"":""2020-07-28T06:24:14.232Z""}",,,
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","09012020",,"06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","09012020","08052020","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","17112019","09032020","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","09102019","08042020","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","31072019",,"06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","13042019","28102019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","27012019","21082019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","27102018",,"10"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","31082018","12082019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","13082018","15122018","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","13082018","15022019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","10082018","19092019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","21072018","10072019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","14072018","09022019","00"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","12072018","23052019","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","12072018","11022019","00"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","31122017",,"01"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","17122012","04012018","01"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","21042012","05022013","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","30042007","13072011","05"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","28022006","01012013","01"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","28022003","27032006","01"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","26072001","05032003","03"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","12111999","20022003","02"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","17011998","20022003","02"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","08052006","31052007","05"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","30032000","07042002","05"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}","14011999","07091999","06"
"36849001285","{""$date"":""2020-07-28T06:24:10.505Z""}",,,
"3078CD0357269","{""$date"":""2020-07-28T06:24:09.622Z""}","15032014","22032016","13"
"49354001294","{""$date"":""2020-07-28T06:24:09.050Z""}",,,
"3027CD0146526","{""$date"":""2020-07-28T06:24:05.632Z""}","10072020",,"06"
"3027CD0146526","{""$date"":""2020-07-28T06:24:05.632Z""}","10072020",,"00"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","11112019","11052020","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","19062019","08022020","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","26022019",,"17"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","31122018","11082019","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","31122018","21082019","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","24112018","11072019","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","06082018",,"10"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","31102017","25082018","06"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","18022017",,"02"
"3061CD0134423","{""$date"":""2020-07-28T06:24:04.859Z""}","28102006","10082016","13"
"27416002242","{""$date"":""2020-07-28T06:24:04.028Z""}",,,
"820351420000085","{""$date"":""2020-07-28T06:24:02.614Z""}","28022018","31032020","51"
"820351420000085","{""$date"":""2020-07-28T06:24:02.614Z""}",,,
"74367000333","{""$date"":""2020-07-28T06:24:01.356Z""}",,,
"69808000623","{""$date"":""2020-07-28T06:23:59.831Z""}",,,
"58691000098","{""$date"":""2020-07-28T06:23:59.558Z""}",,,
"61722000493","{""$date"":""2020-07-28T06:23:57.172Z""}",,,
"89446000003","{""$date"":""2020-07-28T06:23:57.035Z""}",,,
"35017005349","{""$date"":""2020-07-28T06:23:56.964Z""}",,,
"73447000211","{""$date"":""2020-07-28T06:23:55.241Z""}",,,
"42251000694","{""$date"":""2020-07-28T06:23:54.770Z""}",,,
"42251000694","{""$date"":""2020-07-28T06:23:54.770Z""}",,,
"66496000942","{""$date"":""2020-07-28T06:23:54.234Z""}",,,
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","24052014","16022017","07"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","11032016","25052016","07"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","03022016",,"07"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","23092015","03022016","07"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","07032012","04102012","15"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}","09032015","23092015","07"
"49961001405","{""$date"":""2020-07-28T06:23:52.215Z""}",,,
"3020CD0125009","{""$date"":""2020-07-28T06:23:52.002Z""}",,,
"3003CD0109366","{""$date"":""2020-07-28T06:23:50.102Z""}",,,
"34442001575","{""$date"":""2020-07-28T06:23:47.968Z""}",,,
"51793000308","{""$date"":""2020-07-28T06:23:47.604Z""}",,,
"87505000013","{""$date"":""2020-07-28T06:23:47.162Z""}",,,
"85189000080","{""$date"":""2020-07-28T06:23:45.907Z""}",,,
"866431420000002","{""$date"":""2020-07-28T06:23:45.599Z""}","11012013","04022014","01"
"866431420000002","{""$date"":""2020-07-28T06:23:45.599Z""}",,,
"70798000451","{""$date"":""2020-07-28T06:23:45.307Z""}",,,
"73596000140","{""$date"":""2020-07-28T06:23:44.275Z""}",,,
"38424000152","{""$date"":""2020-07-28T06:23:43.073Z""}",,,
"3029CD0273182","{""$date"":""2020-07-28T06:23:42.119Z""}","14052019","15112019","06"
"3054CD0291407","{""$date"":""2020-07-28T06:23:41.993Z""}",,,
"80465000205","{""$date"":""2020-07-28T06:23:38.187Z""}",,,
"3003CD0109367","{""$date"":""2020-07-28T06:23:36.898Z""}","15072017","06022019","13"
"3003CD0109367","{""$date"":""2020-07-28T06:23:36.898Z""}","13072017","26122017","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","29012020",,"06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","25012020",,"06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","23012019","26072019","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","08112018","21082019","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","12092018","26072019","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","28062018","11122018","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","28062018","30082018","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","28022018","20032019","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","28072017","24082018","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","28072017","24082018","00"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","13072017","28062018","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","05072017","28062018","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","11042017","13032018","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","11042017","13032018","00"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","09112016","12122017","06"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}","21022018","14022019","07"
"25245006686","{""$date"":""2020-07-28T06:23:36.644Z""}",,,
"46722000662","{""$date"":""2020-07-28T06:23:36.506Z""}",,,
